#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS PTDY  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC  nmi  hPa    ft
2024 02 04 07 00  MM  9.0 12.0    MM    MM    MM  MM 1015.5    MM   5.9    MM   MM -0.6    MM
2024 02 04 06 50  MM  8.0 10.0   0.9     9   4.2 107 1015.4    MM   5.9    MM   MM   MM    MM
2024 02 04 06 40  MM  8.0 10.0   0.9    MM   4.2 107 1015.3    MM   5.9    MM   MM   MM    MM
2024 02 04 06 30  MM  8.0 10.0    MM    MM    MM  MM 1015.4    MM   5.9    MM   MM   MM    MM
2024 02 04 06 20  MM  8.0 10.0   0.9    10   4.1 100 1015.4    MM   5.9    MM   MM   MM    MM
2024 02 04 06 10  MM  8.0  9.0    MM    MM    MM  MM 1015.6    MM   5.9    MM   MM   MM    MM
2024 02 04 06 00  MM  8.0  9.0    MM    MM    MM  MM 1015.6    MM   5.9    MM   MM -0.5    MM
2024 02 04 05 50  MM  7.0  9.0   0.9     9   4.1  91 1015.7    MM   5.9    MM   MM   MM    MM
2024 02 04 05 40  MM  8.0 10.0    MM    MM    MM  MM 1015.7    MM   5.9    MM   MM   MM    MM
2024 02 04 05 30  MM  7.0  9.0    MM    MM    MM  MM 1015.7    MM   5.9    MM   MM   MM    MM
2024 02 04 05 20  MM  7.0  9.0   0.8     9   4.0 117 1015.8    MM   6.0    MM   MM   MM    MM
2024 02 04 05 10  MM  7.0  9.0   0.8    MM   4.0 117 1015.9    MM   6.0    MM   MM   MM    MM
2024 02 04 05 00  MM  6.0  8.0    MM    MM    MM  MM 1016.0    MM   6.0    MM   MM +0.0    MM
2024 02 04 04 50  MM  7.0  8.0   0.8     9   3.9 119 1016.2    MM   6.0    MM   MM   MM    MM
2024 02 04 04 40  MM  7.0  8.0    MM    MM    MM  MM 1016.2    MM   6.0    MM   MM   MM    MM
2024 02 04 04 30  MM  7.0  8.0    MM    MM    MM  MM 1016.1    MM   6.0    MM   MM   MM    MM
2024 02 04 04 20  MM  7.0  8.0   0.8     9   3.8  94 1016.2    MM   6.0    MM   MM   MM    MM
2024 02 04 04 10  MM  7.0  9.0    MM    MM    MM  MM 1016.2    MM   6.0    MM   MM   MM    MM
2024 02 04 04 00  MM  8.0  9.0    MM    MM    MM  MM 1016.1    MM   6.0    MM   MM +0.0    MM
2024 02 04 03 50  MM  7.0  9.0   0.8     9   3.9 104 1016.0    MM   6.0    MM   MM   MM    MM
2024 02 04 03 40  MM  8.0  9.0    MM    MM    MM  MM 1016.1    MM   6.0    MM   MM   MM    MM
2024 02 04 03 30  MM  8.0  9.0    MM    MM    MM  MM 1016.0    MM   6.0    MM   MM   MM    MM
2024 02 04 03 20  MM  7.0  9.0   0.9    10   4.0 127 1016.1    MM   6.0    MM   MM   MM    MM
2024 02 04 03 10  MM  8.0  9.0   0.9    MM   4.0 127 1016.1    MM   6.0    MM   MM   MM    MM
2024 02 04 03 00  MM  8.0 10.0    MM    MM    MM  MM 1016.1    MM   6.0    MM   MM +0.5    MM
2024 02 04 02 50  MM  9.0 11.0   0.9     9   3.8 131 1016.2    MM   6.0    MM   MM   MM    MM
2024 02 04 02 40  MM  8.0 10.0    MM    MM    MM  MM 1016.1    MM   6.0    MM   MM   MM    MM
2024 02 04 02 30  MM  9.0 11.0    MM    MM    MM  MM 1016.1    MM   6.0    MM   MM   MM    MM
2024 02 04 02 20  MM  9.0 11.0   0.9     4   3.8  18 1016.1    MM   6.0    MM   MM   MM    MM
2024 02 04 02 10  MM  9.0 12.0   0.9    MM   3.8  18 1015.9    MM   6.0    MM   MM   MM    MM
2024 02 04 02 00  MM 10.0 12.0    MM    MM    MM  MM 1015.9    MM   6.0    MM   MM +0.3    MM
2024 02 04 01 50  MM 10.0 13.0   1.0     3   3.7  10 1015.8    MM   6.0    MM   MM   MM    MM
2024 02 04 01 40  MM 11.0 13.0    MM    MM    MM  MM 1016.0    MM   6.0    MM   MM   MM    MM
2024 02 04 01 30  MM 10.0 13.0    MM    MM    MM  MM 1016.0    MM   6.0    MM   MM   MM    MM
2024 02 04 01 20  MM 10.0 12.0   0.8     3   3.7   0 1016.0    MM   6.0    MM   MM   MM    MM
2024 02 04 01 10  MM  9.0 12.0   0.8    MM   3.7   0 1015.9    MM   6.0    MM   MM   MM    MM
2024 02 04 01 00  MM  9.0 11.0    MM    MM    MM  MM 1015.9    MM   6.0    MM   MM +0.9    MM
2024 02 04 00 50  MM  9.0 12.0   0.8     3   3.8 350 1015.9    MM   6.0    MM   MM   MM    MM
2024 02 04 00 40  MM  9.0 12.0    MM    MM    MM  MM 1015.9    MM   6.0    MM   MM   MM    MM
2024 02 04 00 30  MM  9.0 12.0    MM    MM    MM  MM 1015.8    MM   6.0    MM   MM   MM    MM
2024 02 04 00 20  MM  8.0  9.0   0.8     3   3.9 351 1015.8    MM   6.0    MM   MM   MM    MM
2024 02 04 00 10  MM  8.0 10.0   0.8    MM   3.9 351 1015.7    MM   6.0    MM   MM   MM    MM
2024 02 04 00 00  MM  8.0  9.0    MM    MM    MM  MM 1015.6    MM   6.0    MM   MM +0.7    MM
2024 02 03 23 50  MM  8.0 10.0   0.9     4   3.9 349 1015.6    MM   6.0    MM   MM   MM    MM
2024 02 03 23 40  MM  7.0  9.0    MM    MM    MM  MM 1015.7    MM   6.0    MM   MM   MM    MM
2024 02 03 23 10  MM  8.0 10.0   0.9    MM   3.9 119 1015.6    MM   6.0    MM   MM   MM    MM
2024 02 03 23 00  MM  8.0 10.0    MM    MM    MM  MM 1015.6    MM   6.0    MM   MM +0.5    MM
2024 02 03 22 50  MM  8.0  9.0   0.9    10   4.0 108 1015.5    MM   6.0    MM   MM   MM    MM
2024 02 03 22 40  MM  8.0 10.0    MM    MM    MM  MM 1015.4    MM   6.0    MM   MM   MM    MM
2024 02 03 22 30  MM  9.0 11.0    MM    MM    MM  MM 1015.3    MM   6.0    MM   MM   MM    MM
2024 02 03 22 20  MM  8.0 10.0   0.9     6   4.0  91 1015.2    MM   6.0    MM   MM   MM    MM
2024 02 03 22 10  MM  8.0 10.0   0.9    MM   4.0  91 1015.1    MM   6.0    MM   MM   MM    MM
2024 02 03 22 00  MM  8.0 10.0    MM    MM    MM  MM 1015.0    MM   6.0    MM   MM +0.0    MM
2024 02 03 21 50  MM  8.0 10.0   0.9     6   4.1  93 1015.0    MM   6.0    MM   MM   MM    MM
2024 02 03 21 40  MM  9.0 10.0    MM    MM    MM  MM 1015.0    MM   6.0    MM   MM   MM    MM
2024 02 03 21 30  MM  8.0  9.0    MM    MM    MM  MM 1014.9    MM   6.0    MM   MM   MM    MM
2024 02 03 21 20  MM  8.0  9.0   0.8    10   3.8 127 1015.0    MM   6.0    MM   MM   MM    MM
2024 02 03 21 10  MM  8.0 10.0   0.8    MM   3.8 127 1015.0    MM   6.0    MM   MM   MM    MM
2024 02 03 21 00  MM  8.0 10.0    MM    MM    MM  MM 1014.9    MM   6.0    MM   MM -0.9    MM
2024 02 03 20 50  MM  7.0  9.0   0.9     7   4.0 105 1014.9    MM   6.0    MM   MM   MM    MM
2024 02 03 20 40  MM  8.0 10.0    MM    MM    MM  MM 1015.0    MM   6.0    MM   MM   MM    MM
2024 02 03 20 30  MM  8.0  9.0    MM    MM    MM  MM 1015.1    MM   6.0    MM   MM   MM    MM
2024 02 03 20 20  MM  8.0 10.0   0.9    10   4.0 112 1015.1    MM   6.1    MM   MM   MM    MM
2024 02 03 20 10  MM  8.0 10.0   0.9    MM   4.0 112 1015.1    MM   6.1    MM   MM   MM    MM
2024 02 03 20 00  MM  8.0 10.0    MM    MM    MM  MM 1015.1    MM   6.1    MM   MM -1.3    MM
2024 02 03 19 50  MM  8.0 10.0   0.8     8   4.1 112 1015.1    MM   6.1    MM   MM   MM    MM
2024 02 03 19 40  MM  7.0  8.0   0.8    MM   4.1 112 1015.2    MM   6.1    MM   MM   MM    MM
2024 02 03 19 30  MM  7.0  9.0    MM    MM    MM  MM 1015.2    MM   6.1    MM   MM   MM    MM
2024 02 03 19 20  MM  7.0  9.0   0.9     9   4.1 131 1015.1    MM   6.1    MM   MM   MM    MM
2024 02 03 19 10  MM  8.0  9.0   0.9    MM   4.1 131 1015.1    MM   6.1    MM   MM   MM    MM
2024 02 03 19 00  MM  8.0  9.0    MM    MM    MM  MM 1015.1    MM   6.1    MM   MM -2.2    MM
2024 02 03 18 50  MM  8.0  9.0   0.9    10   4.1 112 1015.1    MM   6.1    MM   MM   MM    MM
2024 02 03 18 40  MM  7.0  9.0    MM    MM    MM  MM 1015.3    MM   6.1    MM   MM   MM    MM
2024 02 03 18 30  MM  7.0  9.0    MM    MM    MM  MM 1015.6    MM   6.2    MM   MM   MM    MM
2024 02 03 18 20  MM  7.0  9.0   0.9     8   4.2 116 1015.6    MM   6.1    MM   MM   MM    MM
2024 02 03 18 10  MM  7.0  9.0   0.9    MM   4.2 116 1015.7    MM   6.1    MM   MM   MM    MM
2024 02 03 18 00  MM  6.0  9.0    MM    MM    MM  MM 1015.8    MM   6.1    MM   MM -1.6    MM
2024 02 03 17 50  MM  6.0  8.0   0.9    10   4.0 139 1015.9    MM   6.1    MM   MM   MM    MM
2024 02 03 17 40  MM  6.0  7.0    MM    MM    MM  MM 1016.0    MM   6.1    MM   MM   MM    MM
2024 02 03 17 30  MM  6.0  8.0    MM    MM    MM  MM 1016.0    MM   6.1    MM   MM   MM    MM
2024 02 03 17 20  MM  6.0  8.0   0.9     4   4.1   1 1016.2    MM   6.2    MM   MM   MM    MM
2024 02 03 17 10  MM  7.0  8.0   0.9    MM   4.1   1 1016.4    MM   6.1    MM   MM   MM    MM
2024 02 03 17 00  MM  7.0  8.0    MM    MM    MM  MM 1016.4    MM   6.2    MM   MM -0.8    MM
2024 02 03 16 50  MM  7.0  9.0   1.0     4   4.0  15 1016.6    MM   6.2    MM   MM   MM    MM
2024 02 03 16 40  MM  7.0  9.0    MM    MM    MM  MM 1016.7    MM   6.2    MM   MM   MM    MM
2024 02 03 16 30  MM  7.0  9.0    MM    MM    MM  MM 1016.9    MM   6.2    MM   MM   MM    MM
2024 02 03 16 20  MM  7.0  9.0   1.1     4   4.0  18 1017.0    MM   6.2    MM   MM   MM    MM
2024 02 03 16 10  MM  8.0 10.0   1.1    MM   4.0  18 1017.2    MM   6.2    MM   MM   MM    MM
2024 02 03 16 00  MM  8.0 10.0    MM    MM    MM  MM 1017.3    MM   6.2    MM   MM +0.5    MM
2024 02 03 15 50  MM  8.0 10.0   1.3     4   4.1  13 1017.3    MM   6.2    MM   MM   MM    MM
2024 02 03 15 40  MM  9.0 12.0    MM    MM    MM  MM 1017.3    MM   6.2    MM   MM   MM    MM
2024 02 03 15 30  MM  9.0 12.0    MM    MM    MM  MM 1017.5    MM   6.2    MM   MM   MM    MM
2024 02 03 15 20  MM  9.0 13.0   1.2     4   4.0  19 1017.4    MM   6.2    MM   MM   MM    MM
2024 02 03 15 10  MM 10.0 12.0   1.2    MM   4.0  19 1017.4    MM    MM    MM   MM   MM    MM
2024 02 03 15 00  MM 10.0 12.0    MM    MM    MM  MM 1017.4    MM   6.2    MM   MM +1.2    MM
2024 02 03 14 50  MM 10.0 12.0   1.1     4   4.0  21 1017.2    MM   6.2    MM   MM   MM    MM
2024 02 03 14 40  MM 10.0 13.0    MM    MM    MM  MM 1017.1    MM   6.2    MM   MM   MM    MM
2024 02 03 14 30  MM 10.0 13.0    MM    MM    MM  MM 1017.2    MM   6.2    MM   MM   MM    MM
2024 02 03 14 20  MM 10.0 14.0   1.1     4   3.8  12 1017.2    MM   6.2    MM   MM   MM    MM
2024 02 03 14 10  MM 10.0 14.0   1.1    MM   3.8  12 1017.2    MM   6.2    MM   MM   MM    MM
2024 02 03 14 00  MM 11.0 14.0    MM    MM    MM  MM 1017.2    MM   6.2    MM   MM +1.4    MM
2024 02 03 13 50  MM 11.0 13.0   1.0     4   3.8   4 1017.1    MM   6.2    MM   MM   MM    MM
2024 02 03 13 40  MM 11.0 14.0    MM    MM    MM  MM 1017.0    MM   6.2    MM   MM   MM    MM
2024 02 03 13 30  MM 12.0 15.0    MM    MM    MM  MM 1016.8    MM   6.2    MM   MM   MM    MM
2024 02 03 13 20  MM 11.0 13.0   1.1     4   3.8  21 1016.9    MM   6.2    MM   MM   MM    MM
2024 02 03 13 10  MM 11.0 13.0   1.1    MM   3.8  21 1016.9    MM   6.2    MM   MM   MM    MM
2024 02 03 13 00  MM 10.0 13.0    MM    MM    MM  MM 1016.8    MM   6.2    MM   MM +1.5    MM
2024 02 03 12 50  MM 10.0 13.0   1.1     3   3.8  13 1016.9    MM   6.2    MM   MM   MM    MM
2024 02 03 12 40  MM 10.0 13.0    MM    MM    MM  MM 1016.7    MM   6.2    MM   MM   MM    MM
2024 02 03 12 30  MM 11.0 13.0    MM    MM    MM  MM 1016.7    MM   6.1    MM   MM   MM    MM
2024 02 03 12 20  MM 12.0 15.0   1.1     4   3.8  15 1016.5    MM   6.1    MM   MM   MM    MM
2024 02 03 12 10  MM 11.0 13.0    MM    MM    MM  MM 1016.4    MM   6.1    MM   MM   MM    MM
2024 02 03 12 00  MM 11.0 13.0    MM    MM    MM  MM 1016.2    MM   6.2    MM   MM +1.3    MM
2024 02 03 11 50  MM 11.0 15.0   1.0     4   3.8   4 1016.1    MM   6.1    MM   MM   MM    MM
2024 02 03 11 40  MM 10.0 12.0    MM    MM    MM  MM 1015.9    MM   6.1    MM   MM   MM    MM
2024 02 03 11 30  MM 10.0 13.0    MM    MM    MM  MM 1015.8    MM   6.1    MM   MM   MM    MM
2024 02 03 11 20  MM 11.0 14.0   1.0     4   3.8  11 1015.8    MM   6.1    MM   MM   MM    MM
2024 02 03 11 10  MM 11.0 14.0   1.0    MM   3.8  11 1015.7    MM   6.1    MM   MM   MM    MM
2024 02 03 11 00  MM 11.0 14.0    MM    MM    MM  MM 1015.8    MM   6.1    MM   MM +1.0    MM
2024 02 03 10 50  MM 11.0 15.0   1.0     3   3.7   5 1015.7    MM   6.1    MM   MM   MM    MM
2024 02 03 10 40  MM 11.0 15.0    MM    MM    MM  MM 1015.6    MM   6.1    MM   MM   MM    MM
2024 02 03 10 30  MM 11.0 15.0    MM    MM    MM  MM 1015.6    MM   6.1    MM   MM   MM    MM
2024 02 03 10 20  MM 12.0 14.0   1.0     4   3.6  13 1015.5    MM   6.1    MM   MM   MM    MM
2024 02 03 10 10  MM 11.0 13.0   1.0    MM   3.6  13 1015.3    MM   6.1    MM   MM   MM    MM
2024 02 03 10 00  MM 11.0 13.0    MM    MM    MM  MM 1015.3    MM   6.1    MM   MM +0.9    MM
2024 02 03 09 50  MM 11.0 13.0   1.0     4   3.8  14 1015.1    MM   6.1    MM   MM   MM    MM
2024 02 03 09 40  MM 11.0 13.0    MM    MM    MM  MM 1015.1    MM   6.1    MM   MM   MM    MM
2024 02 03 09 30  MM 10.0 13.0    MM    MM    MM  MM 1014.9    MM   6.1    MM   MM   MM    MM
2024 02 03 09 20  MM 10.0 13.0   1.0     4   3.8  16 1015.0    MM   6.1    MM   MM   MM    MM
2024 02 03 09 10  MM 10.0 13.0   1.0    MM   3.8  16 1015.0    MM   6.1    MM   MM   MM    MM
2024 02 03 09 00  MM 10.0 13.0    MM    MM    MM  MM 1014.9    MM   6.1    MM   MM +1.0    MM
2024 02 03 08 50  MM 10.0 13.0   1.0     4   3.8  16 1015.0    MM   6.1    MM   MM   MM    MM
2024 02 03 08 40  MM 10.0 13.0    MM    MM    MM  MM 1015.0    MM   6.1    MM   MM   MM    MM
2024 02 03 08 30  MM 11.0 14.0    MM    MM    MM  MM 1014.8    MM   6.1    MM   MM   MM    MM
2024 02 03 08 20  MM 11.0 13.0   1.2     4   3.9  15 1014.8    MM   6.1    MM   MM   MM    MM
2024 02 03 08 10  MM 11.0 14.0   1.2    MM   3.9  15 1014.9    MM   6.1    MM   MM   MM    MM
2024 02 03 08 00  MM 11.0 14.0    MM    MM    MM  MM 1014.8    MM   6.1    MM   MM +1.0    MM
2024 02 03 07 50  MM 11.0 14.0   1.2     4   3.9  16 1014.8    MM   6.0    MM   MM   MM    MM
2024 02 03 07 40  MM 12.0 15.0   1.2    MM   3.9  16 1014.6    MM   6.1    MM   MM   MM    MM
2024 02 03 07 30  MM 12.0 15.0    MM    MM    MM  MM 1014.5    MM   6.1    MM   MM   MM    MM
2024 02 03 07 20  MM 12.0 15.0   1.1     4   3.9  18 1014.5    MM   6.0    MM   MM   MM    MM
2024 02 03 07 10  MM 12.0 14.0   1.1    MM   3.9  18 1014.5    MM   6.0    MM   MM   MM    MM
2024 02 03 07 00  MM 12.0 14.0    MM    MM    MM  MM 1014.4    MM   6.0    MM   MM +0.6    MM
2024 02 03 06 50  MM 12.0 14.0   1.2     4   3.8   5 1014.3    MM   6.0    MM   MM   MM    MM
2024 02 03 06 40  MM 11.0 14.0    MM    MM    MM  MM 1014.3    MM   6.0    MM   MM   MM    MM
2024 02 03 06 30  MM 11.0 15.0    MM    MM    MM  MM 1014.2    MM   6.0    MM   MM   MM    MM
2024 02 03 06 20  MM 12.0 15.0   1.0     4   3.8   7 1014.1    MM   6.0    MM   MM   MM    MM
2024 02 03 06 10  MM 12.0 15.0   1.0    MM   3.8   7 1014.0    MM   6.0    MM   MM   MM    MM
2024 02 03 06 00  MM 12.0 15.0    MM    MM    MM  MM 1013.9    MM   6.0    MM   MM +0.0    MM
2024 02 03 05 50  MM 12.0 14.0   1.0     4   3.9 349 1013.9    MM   6.0    MM   MM   MM    MM
2024 02 03 05 40  MM 11.0 13.0    MM    MM    MM  MM 1013.8    MM   6.0    MM   MM   MM    MM
2024 02 03 05 30  MM 11.0 13.0    MM    MM    MM  MM 1013.8    MM    MM    MM   MM   MM    MM
2024 02 03 05 20  MM 11.0 14.0   1.0     8   4.0 133 1013.8    MM   6.0    MM   MM   MM    MM
2024 02 03 05 10  MM 11.0 13.0   1.0    MM   4.0 133 1013.8    MM   6.0    MM   MM   MM    MM
2024 02 03 05 00  MM 11.0 14.0    MM    MM    MM  MM 1013.8    MM   6.0    MM   MM +0.0    MM
2024 02 03 04 50  MM 11.0 14.0   0.9    10   3.8 103 1013.9    MM   6.0    MM   MM   MM    MM
2024 02 03 04 40  MM 11.0 14.0   0.9    MM   3.8 103 1013.9    MM   6.0    MM   MM   MM    MM
2024 02 03 04 30  MM 11.0 14.0    MM    MM    MM  MM 1014.0    MM   6.0    MM   MM   MM    MM
2024 02 03 04 20  MM 11.0 13.0   0.8    11   4.1 120 1014.0    MM   6.0    MM   MM   MM    MM
2024 02 03 04 10  MM 10.0 13.0   0.8    MM   4.1 120 1013.8    MM   6.0    MM   MM   MM    MM
2024 02 03 04 00  MM  9.0 11.0    MM    MM    MM  MM 1013.8    MM   5.9    MM   MM +0.6    MM
2024 02 03 03 50  MM  9.0 11.0   0.8     9   4.1 131 1013.9    MM   6.0    MM   MM   MM    MM
2024 02 03 03 40  MM  9.0 11.0    MM    MM    MM  MM 1014.0    MM   6.0    MM   MM   MM    MM
2024 02 03 03 30  MM  9.0 10.0    MM    MM    MM  MM 1014.0    MM   5.9    MM   MM   MM    MM
2024 02 03 03 20  MM  8.0 10.0   0.8    10   3.9 121 1013.9    MM   6.0    MM   MM   MM    MM
2024 02 03 03 10  MM  8.0 10.0   0.8    MM   3.9 121 1013.8    MM   5.9    MM   MM   MM    MM
2024 02 03 03 00  MM  8.0  9.0    MM    MM    MM  MM 1013.7    MM   5.9    MM   MM +1.0    MM
2024 02 03 02 50  MM  9.0 11.0   0.9    11   4.2 123 1013.7    MM   5.9    MM   MM   MM    MM
2024 02 03 02 40  MM  8.0 11.0    MM    MM    MM  MM 1013.7    MM   5.9    MM   MM   MM    MM
2024 02 03 02 30  MM  8.0 10.0    MM    MM    MM  MM 1013.7    MM   5.9    MM   MM   MM    MM
2024 02 03 02 20  MM  9.0 11.0   0.9    10   4.1 123 1013.8    MM   5.9    MM   MM   MM    MM
2024 02 03 02 10  MM  9.0 11.0   0.9    MM   4.1 123 1013.7    MM   5.9    MM   MM   MM    MM
2024 02 03 02 00  MM  9.0 11.0    MM    MM    MM  MM 1013.7    MM   5.9    MM   MM +1.6    MM
2024 02 03 01 50  MM  9.0 11.0   0.9     3   4.1 354 1013.7    MM   5.9    MM   MM   MM    MM
2024 02 03 01 40  MM  9.0 11.0   0.9    MM   4.1 354 1013.5    MM   5.9    MM   MM   MM    MM
2024 02 03 01 30  MM  9.0 11.0    MM    MM    MM  MM 1013.4    MM   5.9    MM   MM   MM    MM
2024 02 03 01 20  MM  9.0 11.0   1.0    10   4.3 134 1013.4    MM   5.9    MM   MM   MM    MM
2024 02 03 01 10  MM  9.0 12.0   1.0    MM   4.3 134 1013.3    MM   5.9    MM   MM   MM    MM
2024 02 03 01 00  MM  9.0 11.0    MM    MM    MM  MM 1013.2    MM   5.9    MM   MM +1.8    MM
2024 02 03 00 50  MM  9.0 12.0   1.0     8   4.1 146 1013.2    MM   5.9    MM   MM   MM    MM
2024 02 03 00 40  MM  9.0 11.0    MM    MM    MM  MM 1013.1    MM   5.9    MM   MM   MM    MM
2024 02 03 00 30  MM  9.0 11.0    MM    MM    MM  MM 1013.1    MM   5.9    MM   MM   MM    MM
2024 02 03 00 20  MM  9.0 12.0   1.0     9   4.0 142 1012.9    MM   5.9    MM   MM   MM    MM
2024 02 03 00 10  MM 10.0 11.0   1.0    MM   4.0 142 1012.7    MM   5.9    MM   MM   MM    MM
2024 02 03 00 00  MM 10.0 12.0    MM    MM    MM  MM 1012.7    MM   5.9    MM   MM +2.1    MM
2024 02 02 23 50  MM  9.0 11.0   0.9    10   3.9 131 1012.6    MM   5.9    MM   MM   MM    MM
2024 02 02 23 40  MM 10.0 12.0    MM    MM    MM  MM 1012.4    MM   5.9    MM   MM   MM    MM
2024 02 02 23 10  MM  8.0 10.0   0.9    MM   4.3 128 1012.1    MM   5.8    MM   MM   MM    MM
2024 02 02 23 00  MM  8.0 10.0    MM    MM    MM  MM 1012.1    MM   5.8    MM   MM +2.2    MM
2024 02 02 22 50  MM  8.0 10.0   0.9     9   4.6 145 1011.9    MM   5.8    MM   MM   MM    MM
2024 02 02 22 40  MM  8.0 10.0    MM    MM    MM  MM 1011.8    MM   5.8    MM   MM   MM    MM
2024 02 02 22 30  MM  7.0  8.0    MM    MM    MM  MM 1011.7    MM   5.8    MM   MM   MM    MM
2024 02 02 22 20  MM  7.0  8.0   0.9    11   4.3 120 1011.6    MM   5.8    MM   MM   MM    MM
2024 02 02 22 10  MM  7.0  8.0   0.9    MM   4.3 120 1011.5    MM   5.8    MM   MM   MM    MM
2024 02 02 22 00  MM  7.0  8.0    MM    MM    MM  MM 1011.4    MM   5.8    MM   MM +2.2    MM
2024 02 02 21 50  MM  7.0  9.0   1.0     9   4.4 152 1011.2    MM   5.8    MM   MM   MM    MM
2024 02 02 21 40  MM  8.0 10.0    MM    MM    MM  MM 1011.1    MM   5.8    MM   MM   MM    MM
2024 02 02 21 30  MM  8.0  9.0    MM    MM    MM  MM 1011.0    MM   5.8    MM   MM   MM    MM
2024 02 02 21 20  MM  8.0  9.0   0.9     9   4.2 151 1010.9    MM   5.8    MM   MM   MM    MM
2024 02 02 21 10  MM  7.0  9.0   0.9    MM   4.2 151 1010.8    MM   5.8    MM   MM   MM    MM
2024 02 02 21 00  MM  8.0  9.0    MM    MM    MM  MM 1010.6    MM   5.8    MM   MM +1.5    MM
2024 02 02 20 50  MM  8.0  9.0   0.9    11   4.4 126 1010.4    MM   5.7    MM   MM   MM    MM
2024 02 02 20 40  MM  8.0  9.0    MM    MM    MM  MM 1010.4    MM   5.8    MM   MM   MM    MM
2024 02 02 20 30  MM  8.0  9.0    MM    MM    MM  MM 1010.2    MM   5.7    MM   MM   MM    MM
2024 02 02 20 20  MM  7.0 10.0   1.0     8   4.6 142 1010.2    MM   5.7    MM   MM   MM    MM
2024 02 02 20 10  MM  8.0  9.0   1.0    MM   4.6 142 1010.0    MM   5.7    MM   MM   MM    MM
2024 02 02 20 00  MM  8.0  9.0    MM    MM    MM  MM 1009.9    MM   5.7    MM   MM +0.5    MM
2024 02 02 19 50  MM  8.0  9.0   1.0    10   4.7 131 1009.8    MM   5.7    MM   MM   MM    MM
2024 02 02 19 40  MM  8.0 10.0    MM    MM    MM  MM 1009.6    MM   5.6    MM   MM   MM    MM
2024 02 02 19 30  MM  8.0  9.0    MM    MM    MM  MM 1009.5    MM   5.6    MM   MM   MM    MM
2024 02 02 19 20  MM  7.0 10.0   0.9     9   4.9 137 1009.4    MM   5.6    MM   MM   MM    MM
2024 02 02 19 10  MM  8.0  9.0   0.9    MM   4.9 137 1009.3    MM   5.5    MM   MM   MM    MM
2024 02 02 19 00  MM  8.0  9.0    MM    MM    MM  MM 1009.2    MM   5.5    MM   MM -0.9    MM
2024 02 02 18 50  MM  8.0  9.0   0.9    11   6.8 117 1009.1    MM   5.5    MM   MM   MM    MM
2024 02 02 18 40  MM  6.0  8.0    MM    MM    MM  MM 1009.1    MM   5.5    MM   MM   MM    MM
2024 02 02 18 30  MM  6.0  7.0    MM    MM    MM  MM 1009.1    MM   5.5    MM   MM   MM    MM
2024 02 02 18 20  MM  6.0  8.0   0.9     8   7.0 147 1009.1    MM   5.5    MM   MM   MM    MM
2024 02 02 18 10  MM  7.0  9.0   0.9    MM   7.0 147 1009.2    MM   5.5    MM   MM   MM    MM
2024 02 02 18 00  MM  7.0  9.0    MM    MM    MM  MM 1009.1    MM   5.5    MM   MM -0.6    MM
2024 02 02 17 50  MM  5.0  8.0   0.9     8   7.0 149 1009.1    MM   5.5    MM   MM   MM    MM
2024 02 02 17 40  MM  3.0  4.0    MM    MM    MM  MM 1009.2    MM   5.5    MM   MM   MM    MM
2024 02 02 17 30  MM  3.0  4.0    MM    MM    MM  MM 1009.1    MM   5.5    MM   MM   MM    MM
2024 02 02 17 20  MM  3.0  4.0   0.9    10   6.8 129 1009.2    MM   5.5    MM   MM   MM    MM
2024 02 02 17 10  MM  3.0  3.0   0.9    MM   6.8 129 1009.3    MM   5.5    MM   MM   MM    MM
2024 02 02 17 00  MM  3.0  3.0    MM    MM    MM  MM 1009.4    MM   5.5    MM   MM -0.3    MM
2024 02 02 16 50  MM  2.0  3.0   0.9    10   7.0 115 1009.6    MM   5.5    MM   MM   MM    MM
2024 02 02 16 40  MM  3.0  3.0    MM    MM    MM  MM 1009.7    MM   5.7    MM   MM   MM    MM
2024 02 02 16 30  MM  3.0  3.0    MM    MM    MM  MM 1009.8    MM   5.8    MM   MM   MM    MM
2024 02 02 16 20  MM  3.0  3.0   0.9     8   6.7 128 1009.9    MM   5.8    MM   MM   MM    MM
2024 02 02 16 10  MM  3.0  4.0   0.9    MM   6.7 128 1010.0    MM   5.8    MM   MM   MM    MM
2024 02 02 16 00  MM  3.0  3.0    MM    MM    MM  MM 1010.1    MM   5.8    MM   MM +0.6    MM
2024 02 02 15 50  MM  3.0  3.0   0.9    11   7.0 114 1010.1    MM   5.8    MM   MM   MM    MM
2024 02 02 15 40  MM  2.0  4.0    MM    MM    MM  MM 1010.1    MM   5.8    MM   MM   MM    MM
2024 02 02 15 30  MM  1.0  2.0    MM    MM    MM  MM 1010.0    MM   5.8    MM   MM   MM    MM
2024 02 02 15 20  MM  1.0  2.0   1.0    11   7.1 108 1009.9    MM   5.8    MM   MM   MM    MM
2024 02 02 15 10  MM  0.0  1.0   1.0    MM   7.1 108 1009.8    MM   5.9    MM   MM   MM    MM
2024 02 02 15 00  MM  0.0  0.0    MM    MM    MM  MM 1009.7    MM   5.8    MM   MM +0.6    MM
