#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS PTDY  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC  nmi  hPa    ft
2024 01 04 04 56  MM   MM   MM   0.7    10   5.0 135     MM    MM  10.2    MM   MM   MM    MM
2024 01 04 04 26  MM   MM   MM   0.8     9   5.0 134     MM    MM  10.2    MM   MM   MM    MM
2024 01 04 03 56  MM   MM   MM   0.7     9   4.9 141     MM    MM  10.2    MM   MM   MM    MM
2024 01 04 03 26  MM   MM   MM   0.8    10   4.7 135     MM    MM  10.2    MM   MM   MM    MM
2024 01 04 02 56  MM   MM   MM   0.8    10   4.6 129     MM    MM  10.2    MM   MM   MM    MM
2024 01 04 02 26  MM   MM   MM   0.8     9   4.2 135     MM    MM  10.2    MM   MM   MM    MM
2024 01 04 01 56  MM   MM   MM   0.8    10   4.3 131     MM    MM  10.2    MM   MM   MM    MM
2024 01 04 01 26  MM   MM   MM   0.8    10   4.1 139     MM    MM  10.2    MM   MM   MM    MM
2024 01 04 00 56  MM   MM   MM   0.8     9   3.8 141     MM    MM  10.2    MM   MM   MM    MM
2024 01 04 00 26  MM   MM   MM   0.8     9   4.0 138     MM    MM  10.2    MM   MM   MM    MM
2024 01 03 23 56  MM   MM   MM   0.8     9   3.8 135     MM    MM  10.2    MM   MM   MM    MM
2024 01 03 22 56  MM   MM   MM   0.7     9   3.7 148     MM    MM  10.2    MM   MM   MM    MM
2024 01 03 22 26  MM   MM   MM   0.7     9   3.8 153     MM    MM  10.2    MM   MM   MM    MM
2024 01 03 21 56  MM   MM   MM   0.7     9   3.8 153     MM    MM  10.2    MM   MM   MM    MM
2024 01 03 21 26  MM   MM   MM   0.6    11   3.8 135     MM    MM  10.2    MM   MM   MM    MM
2024 01 03 20 56  MM   MM   MM   0.6     9   3.9 142     MM    MM  10.2    MM   MM   MM    MM
2024 01 03 20 26  MM   MM   MM   0.6     8   3.8 152     MM    MM  10.2    MM   MM   MM    MM
2024 01 03 19 56  MM   MM   MM   0.7     8   3.9 153     MM    MM  10.2    MM   MM   MM    MM
2024 01 03 19 26  MM   MM   MM   0.7     9   3.9 155     MM    MM  10.2    MM   MM   MM    MM
2024 01 03 18 56  MM   MM   MM   0.6     3   3.7 300     MM    MM  10.2    MM   MM   MM    MM
2024 01 03 18 26  MM   MM   MM   0.7     3   3.7 309     MM    MM  10.2    MM   MM   MM    MM
2024 01 03 17 56  MM   MM   MM   0.7     3   3.8 305     MM    MM  10.2    MM   MM   MM    MM
2024 01 03 17 26  MM   MM   MM   0.7     4   3.8 304     MM    MM  10.2    MM   MM   MM    MM
2024 01 03 16 56  MM   MM   MM   0.7     4   3.7 312     MM    MM  10.2    MM   MM   MM    MM
2024 01 03 16 26  MM   MM   MM   0.8     4   3.6 318     MM    MM  10.2    MM   MM   MM    MM
2024 01 03 15 56  MM   MM   MM   0.8     3   3.7 316     MM    MM  10.2    MM   MM   MM    MM
2024 01 03 15 26  MM   MM   MM   0.8     4   3.6 297     MM    MM  10.2    MM   MM   MM    MM
2024 01 03 14 56  MM   MM   MM   0.8     4   3.7 295     MM    MM  10.2    MM   MM   MM    MM
2024 01 03 14 26  MM   MM   MM   0.8     4   3.6 256     MM    MM  10.2    MM   MM   MM    MM
2024 01 03 13 56  MM   MM   MM   0.8     3   3.7 307     MM    MM  10.2    MM   MM   MM    MM
2024 01 03 13 26  MM   MM   MM   0.8     4   3.6 281     MM    MM  10.2    MM   MM   MM    MM
2024 01 03 12 56  MM   MM   MM   0.8     4   3.7 267     MM    MM  10.2    MM   MM   MM    MM
2024 01 03 12 26  MM   MM   MM   0.8     4   3.7 293     MM    MM  10.2    MM   MM   MM    MM
2024 01 03 11 56  MM   MM   MM   0.9     4   3.7 295     MM    MM  10.2    MM   MM   MM    MM
2024 01 03 11 26  MM   MM   MM   0.9     4   3.7 283     MM    MM  10.2    MM   MM   MM    MM
2024 01 03 10 56  MM   MM   MM   1.0     4   3.7 284     MM    MM  10.2    MM   MM   MM    MM
2024 01 03 10 26  MM   MM   MM   1.0     4   3.7 290     MM    MM  10.2    MM   MM   MM    MM
2024 01 03 09 56  MM   MM   MM   1.0     5   3.7 277     MM    MM  10.2    MM   MM   MM    MM
2024 01 03 09 26  MM   MM   MM   1.0     4   3.8 286     MM    MM  10.2    MM   MM   MM    MM
2024 01 03 08 56  MM   MM   MM   1.1     4   3.8 294     MM    MM  10.2    MM   MM   MM    MM
2024 01 03 08 26  MM   MM   MM   1.0     4   3.9 283     MM    MM  10.2    MM   MM   MM    MM
2024 01 03 07 56  MM   MM   MM   1.0     4   3.8 286     MM    MM  10.2    MM   MM   MM    MM
2024 01 03 07 26  MM   MM   MM   1.0     4   3.7 286     MM    MM  10.2    MM   MM   MM    MM
2024 01 03 06 56  MM   MM   MM   1.0     4   3.7 281     MM    MM  10.3    MM   MM   MM    MM
2024 01 03 06 26  MM   MM   MM   0.9     4   3.6 281     MM    MM  10.2    MM   MM   MM    MM
2024 01 03 05 56  MM   MM   MM   0.8     4   3.5 287     MM    MM  10.2    MM   MM   MM    MM
2024 01 03 05 26  MM   MM   MM   0.8     4   3.5 279     MM    MM  10.2    MM   MM   MM    MM
2024 01 03 04 56  MM   MM   MM   0.7     3   3.5 284     MM    MM  10.2    MM   MM   MM    MM
2024 01 03 04 26  MM   MM   MM   0.7     3   3.5 277     MM    MM  10.2    MM   MM   MM    MM
2024 01 03 03 56  MM   MM   MM   0.7     3   3.6 288     MM    MM  10.2    MM   MM   MM    MM
2024 01 03 03 26  MM   MM   MM   0.6     3   3.7 274     MM    MM  10.2    MM   MM   MM    MM
2024 01 03 02 56  MM   MM   MM   0.6     3   3.6 271     MM    MM  10.2    MM   MM   MM    MM
2024 01 03 02 26  MM   MM   MM   0.6     3   3.6 276     MM    MM  10.2    MM   MM   MM    MM
2024 01 03 01 56  MM   MM   MM   0.6     3   3.6 266     MM    MM  10.2    MM   MM   MM    MM
2024 01 03 01 26  MM   MM   MM   0.6     3   3.5 271     MM    MM  10.2    MM   MM   MM    MM
2024 01 03 00 56  MM   MM   MM   0.5     8   3.6 158     MM    MM  10.2    MM   MM   MM    MM
2024 01 03 00 26  MM   MM   MM   0.5    11   4.0 141     MM    MM  10.2    MM   MM   MM    MM
2024 01 02 23 56  MM   MM   MM   0.5    11   4.5 141     MM    MM  10.2    MM   MM   MM    MM
2024 01 02 22 56  MM   MM   MM   0.5     8   4.3 149     MM    MM  10.2    MM   MM   MM    MM
2024 01 02 22 26  MM   MM   MM   0.5     8   4.5 151     MM    MM  10.2    MM   MM   MM    MM
2024 01 02 21 56  MM   MM   MM   0.5     8   4.4 146     MM    MM  10.2    MM   MM   MM    MM
2024 01 02 21 26  MM   MM   MM   0.5     8   4.1 144     MM    MM  10.2    MM   MM   MM    MM
2024 01 02 20 56  MM   MM   MM   0.5     8   4.5 156     MM    MM  10.2    MM   MM   MM    MM
2024 01 02 20 26  MM   MM   MM   0.5     9   4.4 148     MM    MM  10.2    MM   MM   MM    MM
2024 01 02 19 56  MM   MM   MM   0.5     8   4.6 146     MM    MM  10.2    MM   MM   MM    MM
2024 01 02 19 26  MM   MM   MM   0.5     8   4.2 144     MM    MM  10.3    MM   MM   MM    MM
2024 01 02 18 56  MM   MM   MM   0.6     8   4.3 144     MM    MM  10.3    MM   MM   MM    MM
2024 01 02 18 26  MM   MM   MM   0.6    11   4.3 135     MM    MM  10.3    MM   MM   MM    MM
2024 01 02 17 56  MM   MM   MM   0.6     3   4.2 338     MM    MM  10.3    MM   MM   MM    MM
2024 01 02 17 26  MM   MM   MM   0.7     9   4.3 145     MM    MM  10.3    MM   MM   MM    MM
2024 01 02 16 56  MM   MM   MM   0.7     4   4.2 350     MM    MM  10.3    MM   MM   MM    MM
2024 01 02 16 26  MM   MM   MM   0.7    11   4.2 145     MM    MM  10.2    MM   MM   MM    MM
2024 01 02 15 56  MM   MM   MM   0.7     8   4.2 148     MM    MM  10.2    MM   MM   MM    MM
2024 01 02 15 26  MM   MM   MM   0.7     8   4.0 152     MM    MM  10.2    MM   MM   MM    MM
2024 01 02 14 56  MM   MM   MM   0.7     9   4.1 148     MM    MM  10.2    MM   MM   MM    MM
2024 01 02 14 26  MM   MM   MM   0.7     8   4.1 162     MM    MM  10.2    MM   MM   MM    MM
2024 01 02 13 56  MM   MM   MM   0.7     9   4.0 144     MM    MM  10.2    MM   MM   MM    MM
2024 01 02 13 26  MM   MM   MM   0.7     9   4.1 145     MM    MM  10.2    MM   MM   MM    MM
2024 01 02 12 56  MM   MM   MM   0.8    11   4.0 141     MM    MM  10.2    MM   MM   MM    MM
2024 01 02 12 26  MM   MM   MM   0.8     4   4.0   3     MM    MM  10.2    MM   MM   MM    MM
2024 01 02 11 56  MM   MM   MM   0.8     8   4.0 159     MM    MM  10.2    MM   MM   MM    MM
2024 01 02 11 26  MM   MM   MM   0.7     3   3.8  27     MM    MM  10.2    MM   MM   MM    MM
2024 01 02 10 56  MM   MM   MM   0.8     9   4.1 145     MM    MM  10.2    MM   MM   MM    MM
2024 01 02 10 26  MM   MM   MM   0.7     9   3.9 155     MM    MM  10.2    MM   MM   MM    MM
2024 01 02 09 56  MM   MM   MM   0.7     9   4.1 159     MM    MM  10.2    MM   MM   MM    MM
2024 01 02 09 26  MM   MM   MM   0.7    11   4.1 142     MM    MM  10.2    MM   MM   MM    MM
2024 01 02 08 56  MM   MM   MM   0.7     8   4.3 158     MM    MM  10.2    MM   MM   MM    MM
2024 01 02 08 26  MM   MM   MM   0.7     9   4.4 153     MM    MM  10.2    MM   MM   MM    MM
2024 01 02 07 56  MM   MM   MM   0.7     9   4.2 155     MM    MM  10.2    MM   MM   MM    MM
2024 01 02 07 26  MM   MM   MM   0.7     9   4.2 149     MM    MM  10.3    MM   MM   MM    MM
2024 01 02 06 56  MM   MM   MM   0.8     9   4.2 151     MM    MM  10.3    MM   MM   MM    MM
2024 01 02 06 26  MM   MM   MM   0.8     9   4.2 146     MM    MM  10.3    MM   MM   MM    MM
2024 01 02 05 56  MM   MM   MM   0.8     9   4.3 148     MM    MM  10.3    MM   MM   MM    MM
2024 01 02 05 26  MM   MM   MM   0.8     9   4.4 148     MM    MM  10.2    MM   MM   MM    MM
2024 01 02 04 56  MM   MM   MM   0.7     9   4.2 149     MM    MM  10.2    MM   MM   MM    MM
2024 01 02 04 26  MM   MM   MM   0.7     9   4.2 145     MM    MM  10.2    MM   MM   MM    MM
2024 01 02 03 56  MM   MM   MM   0.8     8   4.7 165     MM    MM  10.2    MM   MM   MM    MM
2024 01 02 03 26  MM   MM   MM   0.7     9   4.7 152     MM    MM  10.2    MM   MM   MM    MM
2024 01 02 02 56  MM   MM   MM   0.7     9   4.7 156     MM    MM  10.2    MM   MM   MM    MM
2024 01 02 02 26  MM   MM   MM   0.7     9   5.0 149     MM    MM  10.2    MM   MM   MM    MM
2024 01 02 01 56  MM   MM   MM   0.7     9   5.5 156     MM    MM  10.2    MM   MM   MM    MM
2024 01 02 01 26  MM   MM   MM   0.6    10   6.1 152     MM    MM  10.2    MM   MM   MM    MM
2024 01 02 00 56  MM   MM   MM   0.6     9   5.9 151     MM    MM  10.2    MM   MM   MM    MM
2024 01 02 00 26  MM   MM   MM   0.6     9   6.1 152     MM    MM  10.2    MM   MM   MM    MM
2024 01 01 23 56  MM   MM   MM   0.6     9   5.8 153     MM    MM  10.2    MM   MM   MM    MM
2024 01 01 22 56  MM   MM   MM   0.7    10   6.2 141     MM    MM  10.2    MM   MM   MM    MM
2024 01 01 22 26  MM   MM   MM   0.6    10   6.0 149     MM    MM  10.2    MM   MM   MM    MM
2024 01 01 21 56  MM   MM   MM   0.7    10   6.0 142     MM    MM  10.2    MM   MM   MM    MM
2024 01 01 21 26  MM   MM   MM   0.6    10   5.8 142     MM    MM  10.3    MM   MM   MM    MM
2024 01 01 20 56  MM   MM   MM   0.7    11   5.5 138     MM    MM  10.3    MM   MM   MM    MM
2024 01 01 20 26  MM   MM   MM   0.7     9   5.5 153     MM    MM  10.3    MM   MM   MM    MM
2024 01 01 19 56  MM   MM   MM   0.7    11   5.5 145     MM    MM  10.3    MM   MM   MM    MM
2024 01 01 19 26  MM   MM   MM   0.7    10   5.6 153     MM    MM  10.3    MM   MM   MM    MM
2024 01 01 18 56  MM   MM   MM   0.7     9   5.3 145     MM    MM  10.3    MM   MM   MM    MM
2024 01 01 18 26  MM   MM   MM   0.8    11   5.2 145     MM    MM  10.3    MM   MM   MM    MM
2024 01 01 17 56  MM   MM   MM   0.7    10   5.1 145     MM    MM  10.3    MM   MM   MM    MM
2024 01 01 17 26  MM   MM   MM   0.8    11   5.4 144     MM    MM  10.3    MM   MM   MM    MM
2024 01 01 16 56  MM   MM   MM   0.8    11   5.1 139     MM    MM  10.3    MM   MM   MM    MM
2024 01 01 16 26  MM   MM   MM   0.8    11   5.1 139     MM    MM  10.3    MM   MM   MM    MM
2024 01 01 15 56  MM   MM   MM   0.8     6   5.0 201     MM    MM  10.3    MM   MM   MM    MM
2024 01 01 15 26  MM   MM   MM   0.8    11   5.0 148     MM    MM  10.3    MM   MM   MM    MM
2024 01 01 14 56  MM   MM   MM   0.8    11   5.0 144     MM    MM  10.2    MM   MM   MM    MM
2024 01 01 14 26  MM   MM   MM   0.8    11   5.0 139     MM    MM  10.3    MM   MM   MM    MM
2024 01 01 13 56  MM   MM   MM   0.9    11   5.1 142     MM    MM  10.2    MM   MM   MM    MM
2024 01 01 13 26  MM   MM   MM   0.8    11   4.9 145     MM    MM  10.2    MM   MM   MM    MM
2024 01 01 12 56  MM   MM   MM   0.9     6   4.8 203     MM    MM  10.2    MM   MM   MM    MM
2024 01 01 12 26  MM   MM   MM   0.9     6   5.0 208     MM    MM  10.2    MM   MM   MM    MM
2024 01 01 11 56  MM   MM   MM   0.9     7   4.9 200     MM    MM  10.2    MM   MM   MM    MM
2024 01 01 11 26  MM   MM   MM   0.9    11   4.7 142     MM    MM  10.2    MM   MM   MM    MM
2024 01 01 10 56  MM   MM   MM   0.9    11   4.6 148     MM    MM  10.2    MM   MM   MM    MM
2024 01 01 10 26  MM   MM   MM   1.0    10   4.7 158     MM    MM  10.2    MM   MM   MM    MM
2024 01 01 09 56  MM   MM   MM   1.0     7   4.7 198     MM    MM  10.2    MM   MM   MM    MM
2024 01 01 09 26  MM   MM   MM   1.0     9   4.5 170     MM    MM  10.2    MM   MM   MM    MM
2024 01 01 08 56  MM   MM   MM   1.0     7   4.5 205     MM    MM  10.3    MM   MM   MM    MM
2024 01 01 08 26  MM   MM   MM   1.1    11   4.7 153     MM    MM  10.2    MM   MM   MM    MM
2024 01 01 07 56  MM   MM   MM   1.0    11   4.7 138     MM    MM  10.2    MM   MM   MM    MM
2024 01 01 07 26  MM   MM   MM   1.1    11   4.8 141     MM    MM  10.3    MM   MM   MM    MM
2024 01 01 06 56  MM   MM   MM   1.0     7   4.8 204     MM    MM  10.3    MM   MM   MM    MM
2024 01 01 06 26  MM   MM   MM   0.9     9   4.7 169     MM    MM  10.3    MM   MM   MM    MM
2024 01 01 05 56  MM   MM   MM   1.1    11   5.2 149     MM    MM  10.3    MM   MM   MM    MM
2024 01 01 05 26  MM   MM   MM   1.0    11   4.9 153     MM    MM  10.3    MM   MM   MM    MM
2024 01 01 04 56  MM   MM   MM   1.0    11   4.8 158     MM    MM  10.2    MM   MM   MM    MM
2024 01 01 04 26  MM   MM   MM   1.1     7   4.8 201     MM    MM  10.3    MM   MM   MM    MM
2024 01 01 03 56  MM   MM   MM   1.1     7   5.1 203     MM    MM  10.2    MM   MM   MM    MM
2024 01 01 03 26  MM   MM   MM   1.1     7   5.0 205     MM    MM  10.2    MM   MM   MM    MM
2024 01 01 02 56  MM   MM   MM   1.1     7   5.0 203     MM    MM  10.2    MM   MM   MM    MM
2024 01 01 02 26  MM   MM   MM   1.2     7   5.0 201     MM    MM  10.2    MM   MM   MM    MM
2024 01 01 01 56  MM   MM   MM   1.2     7   5.0 205     MM    MM  10.2    MM   MM   MM    MM
2024 01 01 01 26  MM   MM   MM   1.3     7   5.3 201     MM    MM  10.2    MM   MM   MM    MM
2024 01 01 00 56  MM   MM   MM   1.2     7   5.1 203     MM    MM  10.2    MM   MM   MM    MM
2024 01 01 00 26  MM   MM   MM   1.3     8   5.0 201     MM    MM  10.2    MM   MM   MM    MM
2023 12 31 23 56  MM   MM   MM   1.3     8   5.1 212     MM    MM  10.2    MM   MM   MM    MM
2023 12 31 22 56  MM   MM   MM   1.3     8   5.0 211     MM    MM  10.3    MM   MM   MM    MM
2023 12 31 22 26  MM   MM   MM   1.2     8   5.0 205     MM    MM  10.3    MM   MM   MM    MM
2023 12 31 21 56  MM   MM   MM   1.3     8   5.1 198     MM    MM  10.3    MM   MM   MM    MM
2023 12 31 21 26  MM   MM   MM   1.3     8   5.0 208     MM    MM  10.4    MM   MM   MM    MM
2023 12 31 20 56  MM   MM   MM   1.3     7   5.0 212     MM    MM  10.4    MM   MM   MM    MM
2023 12 31 20 26  MM   MM   MM   1.3     8   5.2 203     MM    MM  10.4    MM   MM   MM    MM
2023 12 31 19 56  MM   MM   MM   1.3     8   5.2 203     MM    MM  10.4    MM   MM   MM    MM
2023 12 31 19 26  MM   MM   MM   1.3     8   5.2 197     MM    MM  10.4    MM   MM   MM    MM
2023 12 31 18 56  MM   MM   MM   1.3     9   5.3 181     MM    MM  10.4    MM   MM   MM    MM
2023 12 31 18 26  MM   MM   MM   1.5     8   5.7 207     MM    MM  10.4    MM   MM   MM    MM
2023 12 31 17 56  MM   MM   MM   1.4     8   5.6 198     MM    MM  10.4    MM   MM   MM    MM
2023 12 31 17 26  MM   MM   MM   1.4     8   5.4 205     MM    MM  10.4    MM   MM   MM    MM
2023 12 31 16 56  MM   MM   MM   1.5     8   5.5 205     MM    MM  10.4    MM   MM   MM    MM
2023 12 31 16 26  MM   MM   MM   1.5     8   5.9 205     MM    MM  10.4    MM   MM   MM    MM
2023 12 31 15 56  MM   MM   MM   1.5     8   5.9 201     MM    MM  10.4    MM   MM   MM    MM
2023 12 31 15 26  MM   MM   MM   1.6     8   5.8 204     MM    MM  10.4    MM   MM   MM    MM
2023 12 31 14 56  MM   MM   MM   1.5     8   6.0 201     MM    MM  10.4    MM   MM   MM    MM
2023 12 31 14 26  MM   MM   MM   1.4     8   5.7 208     MM    MM  10.4    MM   MM   MM    MM
2023 12 31 13 56  MM   MM   MM   1.5     8   5.8 211     MM    MM  10.4    MM   MM   MM    MM
2023 12 31 13 26  MM   MM   MM   1.5     8   5.7 198     MM    MM  10.4    MM   MM   MM    MM
2023 12 31 12 56  MM   MM   MM   1.5     8   5.5 211     MM    MM  10.4    MM   MM   MM    MM
2023 12 31 12 26  MM   MM   MM   1.6     8   5.8 204     MM    MM  10.4    MM   MM   MM    MM
2023 12 31 11 56  MM   MM   MM   1.7     8   5.8 211     MM    MM  10.4    MM   MM   MM    MM
2023 12 31 11 26  MM   MM   MM   1.7     9   5.6 193     MM    MM  10.4    MM   MM   MM    MM
2023 12 31 10 56  MM   MM   MM   1.9    10   5.8 181     MM    MM  10.4    MM   MM   MM    MM
2023 12 31 10 26  MM   MM   MM   1.8     8   5.7 212     MM    MM  10.4    MM   MM   MM    MM
2023 12 31 09 56  MM   MM   MM   1.8    11   5.7 179     MM    MM  10.4    MM   MM   MM    MM
2023 12 31 09 26  MM   MM   MM   1.9    11   5.5 184     MM    MM  10.4    MM   MM   MM    MM
2023 12 31 08 56  MM   MM   MM   1.9    11   5.7 181     MM    MM  10.4    MM   MM   MM    MM
2023 12 31 08 26  MM   MM   MM   1.9     5   5.4 286     MM    MM  10.4    MM   MM   MM    MM
2023 12 31 07 56  MM   MM   MM   2.0     8   5.5 212     MM    MM  10.4    MM   MM   MM    MM
2023 12 31 07 26  MM   MM   MM   2.0    10   5.7 183     MM    MM  10.4    MM   MM   MM    MM
2023 12 31 06 56  MM   MM   MM   2.1    11   5.8 174     MM    MM  10.4    MM   MM   MM    MM
2023 12 31 06 26  MM   MM   MM   2.0    11   5.5 180     MM    MM  10.5    MM   MM   MM    MM
2023 12 31 05 56  MM   MM   MM   2.0     9   5.6 180     MM    MM  10.5    MM   MM   MM    MM
2023 12 31 05 26  MM   MM   MM   2.0    11   5.6 177     MM    MM  10.5    MM   MM   MM    MM
2023 12 31 04 56  MM   MM   MM   2.0     8   5.6 211     MM    MM  10.5    MM   MM   MM    MM
2023 12 31 04 26  MM   MM   MM   2.1     8   5.7 231     MM    MM  10.5    MM   MM   MM    MM
2023 12 31 03 56  MM   MM   MM   2.1     8   5.8 207     MM    MM  10.5    MM   MM   MM    MM
2023 12 31 03 26  MM   MM   MM   2.0    10   5.7 179     MM    MM  10.5    MM   MM   MM    MM
2023 12 31 02 56  MM   MM   MM   2.1     8   5.8 228     MM    MM  10.5    MM   MM   MM    MM
2023 12 31 02 26  MM   MM   MM   2.1    11   5.7 181     MM    MM  10.5    MM   MM   MM    MM
2023 12 31 01 56  MM   MM   MM   2.2     8   5.8 229     MM    MM  10.5    MM   MM   MM    MM
2023 12 31 01 26  MM   MM   MM   2.1     8   5.6 235     MM    MM  10.5    MM   MM   MM    MM
2023 12 31 00 56  MM   MM   MM   2.1     8   5.6 229     MM    MM  10.5    MM   MM   MM    MM
2023 12 31 00 26  MM   MM   MM   2.1     8   5.7 229     MM    MM  10.4    MM   MM   MM    MM
2023 12 30 23 56  MM   MM   MM   2.2     7   5.7 236     MM    MM  10.4    MM   MM   MM    MM
2023 12 30 22 56  MM   MM   MM   2.1     7   5.5 235     MM    MM  10.4    MM   MM   MM    MM
2023 12 30 22 26  MM   MM   MM   2.1     8   5.5 226     MM    MM  10.4    MM   MM   MM    MM
2023 12 30 21 56  MM   MM   MM   2.2     7   5.6 234     MM    MM  10.4    MM   MM   MM    MM
2023 12 30 21 26  MM   MM   MM   2.1     8   5.5 224     MM    MM  10.4    MM   MM   MM    MM
2023 12 30 20 56  MM   MM   MM   2.1     7   5.4 224     MM    MM  10.5    MM   MM   MM    MM
2023 12 30 20 26  MM   MM   MM   1.9     6   5.2 224     MM    MM  10.5    MM   MM   MM    MM
2023 12 30 19 56  MM   MM   MM   1.8     7   5.1 214     MM    MM  10.5    MM   MM   MM    MM
2023 12 30 19 26  MM   MM   MM   1.6     6   4.7 231     MM    MM  10.5    MM   MM   MM    MM
2023 12 30 18 56  MM   MM   MM   1.5     6   4.7 215     MM    MM  10.5    MM   MM   MM    MM
2023 12 30 18 26  MM   MM   MM   1.6     6   4.7 217     MM    MM  10.5    MM   MM   MM    MM
2023 12 30 17 56  MM   MM   MM   1.5     8   4.6 141     MM    MM  10.5    MM   MM   MM    MM
2023 12 30 17 26  MM   MM   MM   1.3     5   4.5 242     MM    MM  10.5    MM   MM   MM    MM
2023 12 30 16 56  MM   MM   MM   1.4     4   4.5 262     MM    MM  10.5    MM   MM   MM    MM
2023 12 30 16 26  MM   MM   MM   1.3     5   4.5 252     MM    MM  10.5    MM   MM   MM    MM
2023 12 30 15 56  MM   MM   MM   1.4     4   4.6 269     MM    MM  10.5    MM   MM   MM    MM
2023 12 30 15 26  MM   MM   MM   1.4     5   4.6 242     MM    MM  10.5    MM   MM   MM    MM
2023 12 30 14 56  MM   MM   MM   1.4     4   4.6 260     MM    MM  10.5    MM   MM   MM    MM
2023 12 30 14 26  MM   MM   MM   1.4     9   4.6 145     MM    MM  10.5    MM   MM   MM    MM
2023 12 30 13 56  MM   MM   MM   1.3     8   4.6 162     MM    MM  10.5    MM   MM   MM    MM
2023 12 30 13 26  MM   MM   MM   1.3     9   4.7 136     MM    MM  10.5    MM   MM   MM    MM
2023 12 30 12 56  MM   MM   MM   1.3     8   5.0 149     MM    MM  10.5    MM   MM   MM    MM
2023 12 30 12 26  MM   MM   MM   1.2     8   5.2 144     MM    MM  10.5    MM   MM   MM    MM
2023 12 30 11 56  MM   MM   MM   1.2     9   5.2 145     MM    MM  10.4    MM   MM   MM    MM
2023 12 30 11 26  MM   MM   MM   1.2     8   5.2 151     MM    MM  10.5    MM   MM   MM    MM
2023 12 30 10 56  MM   MM   MM   1.2     9   5.3 138     MM    MM  10.5    MM   MM   MM    MM
2023 12 30 10 26  MM   MM   MM   1.3     8   5.6 155     MM    MM  10.5    MM   MM   MM    MM
2023 12 30 09 56  MM   MM   MM   1.2     8   5.1 163     MM    MM  10.5    MM   MM   MM    MM
2023 12 30 09 26  MM   MM   MM   1.2     9   5.3 151     MM    MM  10.5    MM   MM   MM    MM
2023 12 30 08 56  MM   MM   MM   1.2     8   5.2 153     MM    MM  10.5    MM   MM   MM    MM
2023 12 30 08 26  MM   MM   MM   1.2     9   5.2 146     MM    MM  10.5    MM   MM   MM    MM
2023 12 30 07 56  MM   MM   MM   1.2     8   5.2 148     MM    MM  10.5    MM   MM   MM    MM
2023 12 30 07 26  MM   MM   MM   1.3     9   5.4 145     MM    MM  10.5    MM   MM   MM    MM
2023 12 30 06 56  MM   MM   MM   1.3     8   5.5 159     MM    MM  10.5    MM   MM   MM    MM
2023 12 30 06 26  MM   MM   MM   1.3     9   5.2 156     MM    MM  10.5    MM   MM   MM    MM
2023 12 30 05 56  MM   MM   MM   1.3     9   5.2 141     MM    MM  10.5    MM   MM   MM    MM
2023 12 30 05 26  MM   MM   MM   1.3     8   5.3 158     MM    MM  10.5    MM   MM   MM    MM
2023 12 30 04 56  MM   MM   MM   1.3     9   5.1 146     MM    MM  10.5    MM   MM   MM    MM
2023 12 30 04 26  MM   MM   MM   1.3     8   5.1 153     MM    MM  10.5    MM   MM   MM    MM
2023 12 30 03 56  MM   MM   MM   1.4     9   5.2 152     MM    MM  10.5    MM   MM   MM    MM
2023 12 30 03 26  MM   MM   MM   1.3     9   5.2 148     MM    MM  10.5    MM   MM   MM    MM
2023 12 30 02 56  MM   MM   MM   1.4     8   5.3 172     MM    MM  10.5    MM   MM   MM    MM
2023 12 30 02 26  MM   MM   MM   1.4     9   5.1 153     MM    MM  10.5    MM   MM   MM    MM
2023 12 30 01 56  MM   MM   MM   1.4     9   5.1 146     MM    MM  10.5    MM   MM   MM    MM
2023 12 30 01 26  MM   MM   MM   1.5     9   5.6 152     MM    MM  10.5    MM   MM   MM    MM
2023 12 30 00 56  MM   MM   MM   1.4     8   5.3 156     MM    MM  10.4    MM   MM   MM    MM
2023 12 30 00 26  MM   MM   MM   1.3     8   5.4 162     MM    MM  10.5    MM   MM   MM    MM
2023 12 29 23 56  MM   MM   MM   1.4     8   5.5 158     MM    MM  10.4    MM   MM   MM    MM
2023 12 29 22 56  MM   MM   MM   1.4     9   5.6 156     MM    MM  10.4    MM   MM   MM    MM
2023 12 29 22 26  MM   MM   MM   1.4     9   5.6 156     MM    MM  10.4    MM   MM   MM    MM
2023 12 29 21 56  MM   MM   MM   1.4     9   5.6 158     MM    MM  10.4    MM   MM   MM    MM
2023 12 29 21 26  MM   MM   MM   1.4     9   5.7 151     MM    MM  10.4    MM   MM   MM    MM
2023 12 29 20 56  MM   MM   MM   1.4     9   5.6 158     MM    MM  10.4    MM   MM   MM    MM
2023 12 29 20 26  MM   MM   MM   1.4     8   5.8 151     MM    MM  10.4    MM   MM   MM    MM
2023 12 29 19 56  MM   MM   MM   1.4     8   5.9 149     MM    MM  10.4    MM   MM   MM    MM
2023 12 29 19 26  MM   MM   MM   1.5     9   6.5 152     MM    MM  10.4    MM   MM   MM    MM
2023 12 29 18 56  MM   MM   MM   1.5     9   7.1 152     MM    MM  10.4    MM   MM   MM    MM
2023 12 29 18 26  MM   MM   MM   1.4    10   6.9 151     MM    MM  10.4    MM   MM   MM    MM
